Chr	Start	End	CytoBand	#Gene_name
1	32687529	32697205	p35.1	EIF3I
1	32697259	32707221	p35.1	MTMR9LP
1	32712834	32714457	p35.1	FAM167B
1	32716840	32751766	p35.1	LCK
1	32757687	32799236	p35.1	HDAC1
1	32799433	32801980	p35.1	MARCKSL1
1	32817122	32829913	p35.1	TSSK3
1	32826871	32829879	p35.1	FAM229A
1	32830704	32860332	p35.1	BSDC1
1	32867710	32868716	p35.1	GAPDHP20
1	32888815	32892390	p35.1	LRRC37A12P
1	32923436	32923733	p35.1	RN7SL122P
1	32930670	32962287	p35.1	ZBTB8B
1	33005028	33071540	p35.1	ZBTB8A
1	33065773	33116504	p35.1	ZBTB8OS
1	33116743	33151812	p35.1	RBBP4
1	33145507	33169197	p35.1	SYNC
1	33207486	33240571	p35.1	KIAA1522
1	33240840	33283754	p35.1	YARS
1	33282368	33324476	p35.1	S100PBP
1	33327869	33338083	p35.1	FNDC5
1	33351595	33364042	p35.1	HPCA
1	33360195	33367039	p35.1	TMEM54
1	33402046	33430286	p35.1	RNF19B
1	33473585	33546597	p35.1	AK2
1	33546705	33586131	p35.1	ADC
1	33611003	33647660	p35.1	TRIM62
1	33722146	33766320	p35.1	ZNF362
1	33772367	33786699	p35.1	A3GALT2
1	33789224	33896653	p35.1	PHC2
1	33797994	33798093	p35.1	MIR3605
1	33802167	33802465	p35.1	RN7SKP16
1	33931850	33934555	p35.1	TLR12P
1	33938246	33962107	p35.1	ZSCAN20
1	33979609	34631443	p34.3	CSMD2
1	34304124	34305741	p35.1	HSPD1P14
1	34326076	34330392	p35.1	HMGB4
1	34578550	34578664	p35.1	RNA5SP42
1	34632484	34684732	p34.3	C1orf94
1	35135200	35135295	p34.3	MIR552
1	35178338	35325417	p34.3	SMIM12
1	35220648	35224113	p34.3	GJB5
1	35225342	35229325	p34.3	GJB4
1	35246790	35251970	p34.3	GJB3
1	35246790	35251970	p34.3	GJB3
1	35246790	35251970	p34.3	GJB3
1	35258599	35261348	p34.3	GJA4
1	35331037	35395186	p34.3	DLGAP3
1	35447136	35450954	p34.3	ZMYM6NB
1	35449523	35497569	p34.3	ZMYM6
1	35525387	35581460	p34.3	ZMYM1
1	35587623	35588085	p34.3	EFCAB14P1
1	35641979	35658749	p34.3	SFPQ
1	35729823	35730083	p34.3	RN7SL136P
1	35734568	35887659	p34.3	ZMYM4
1	35757801	35758099	p34.3	RN7SL503P
1	35816323	35817208	p34.3	RPL5P4
1	35824423	35831678	p34.3	ZMYM4-AS1
1	35893417	35893494	p34.3	RNY5P1
1	35899091	36023551	p34.3	KIAA0319L
1	36023074	36032875	p34.3	NCDN
1	36038971	36060929	p34.3	TFAP2E
1	36067185	36107445	p34.3	PSMB2
1	36171626	36171875	p34.3	RN7SL281P
1	36179476	36185073	p34.3	C1orf216
1	36185819	36235568	p34.3	CLSPN
1	36273773	36323491	p34.3	AGO4
1	36335409	36395211	p34.3	AGO1
1	36396319	36538101	p34.3	AGO3
1	36549676	36553876	p34.3	TEKT2
1	36554476	36559533	p34.3	ADPRHL2
1	36560837	36590821	p34.3	COL8A2
1	36560837	36590821	p34.3	COL8A2
1	36602173	36615098	p34.3	TRAPPC3
1	36621180	36646450	p34.3	MAP7D1
1	36657516	36657769	p34.3	RN7SL131P
1	36690017	36770958	p34.3	THRAP3
1	36707499	36707757	p34.3	UBE2V2P4
1	36771988	36790484	p34.3	SH3D21
1	36787632	36789755	p34.3	EVA1B
1	36805225	36851497	p34.3	STK40
1	36856839	36863493	p34.3	LSM10
1	36868322	36868460	p34.3	RNU4-27P
1	36881428	36916086	p34.3	OSCP1
1	36921319	36930038	p34.3	MRPS15
1	36931644	36948879	p34.3	CSF3R
1	37095936	37096458	p34.3	FTLP18
1	37261128	37499730	p34.3	GRIK3
1	37627164	37627235	p34.3	MIR4255
1	37669211	37669317	p34.3	RNU6-636P
1	37730278	37730387	p34.3	RNA5SP43
1	37796453	37796597	p34.3	RPS29P6
1	37920480	37940012	p34.3	LINC01137
1	37940153	37949980	p34.3	ZC3H12A
1	37958176	37980375	p34.3	MEAF6
1	37966536	37966595	p34.3	MIR5581
1	38000050	38019903	p34.3	SNIP1
1	38010364	38010895	p34.3	FTH1P1
1	38022520	38032458	p34.3	DNALI1
1	38032417	38061536	p34.3	GNL2
1	38076951	38100595	p34.3	RSPO1
1	38147242	38157914	p34.3	C1orf109
1	38158090	38175391	p34.3	CDCA8
1	38179552	38230805	p34.3	EPHA10
1	38242342	38245090	p34.3	ACTN4P2
1	38259474	38266809	p34.3	MANEAL
1	38268616	38273857	p34.3	YRDC
1	38272651	38275126	p34.3	C1orf122
1	38275239	38325292	p34.3	MTF1
1	38326369	38412729	p34.3	INPP5B
1	38350695	38350789	p34.3	RNU6-584P
1	38422647	38456593	p34.3	SF3A3
1	38457134	38457241	p34.3	RNU6-510P
1	38462442	38471278	p34.3	FHL3
1	38474930	38490496	p34.3	UTP11L
1	38509523	38512450	p34.3	POU3F1
1	38554903	38555001	p34.3	MIR3659
1	38862331	38862437	p34.3	RNU6-753P
1	39303870	39325495	p34.3	RRAGC
1	39328636	39347289	p34.3	MYCBP
1	39330175	39347289	p34.3	GJA9
1	39351479	39407471	p34.3	RHBDL2
1	39392542	39392649	p34.3	RNU6-605P
1	39456895	39471731	p34.3	AKIRIN1
1	39491990	39500308	p34.3	NDUFS5
1	39546988	39952849	p34.3	MACF1
1	39586612	39586715	p34.3	RNU6-608P
1	39619836	39619968	p34.3	RNA5SP44
1	39769966	39770570	p34.3	HSPE1P8
1	39876151	39882154	p34.3	KIAA0754
1	39957318	39991607	p34.3	BMP8A
1	39980628	39982162	p34.3	OXCT2P1
1	39997510	40024379	p34.3	PPIEL
1	40026488	40042462	p34.3	PABPC4
1	40033046	40033180	p34.3	SNORA55
1	40089825	40105617	p34.2	HEYL
1	40124793	40137710	p34.2	NT5C1A
1	40144320	40157361	p34.2	HPCAL4
1	40157854	40229586	p34.2	PPIE
1	40189238	40189299	p34.2	RNU7-121P
1	40222854	40254533	p34.2	BMP8B
1	40235195	40237020	p34.2	OXCT2
1	40306723	40349183	p34.2	TRIT1
1	40361098	40367928	p34.2	MYCL
1	40420802	40435638	p34.2	MFSD2A
1	40505905	40538321	p34.2	CAP1
1	40538379	40563375	p34.2	PPT1
1	40627045	40706593	p34.2	RLF
1	40643515	40643621	p34.2	RNU6-1237P
1	40711619	40717363	p34.2	TMCO2
1	40723779	40759856	p34.2	ZMPSTE24
1	40723779	40759856	p34.2	ZMPSTE24
1	40766159	40783488	p34.2	COL9A2
1	40766159	40783488	p34.2	COL9A2
1	40766159	40783488	p34.2	COL9A2
1	40810522	40888998	p34.2	SMAP2
1	40915774	40929390	p34.2	ZFP69B
1	40942887	40962015	p34.2	ZFP69
1	40974413	40982228	p34.2	EXO5
1	40997233	41013841	p34.2	ZNF684
1	41059305	41060025	p34.2	GTF2F2P2
1	41086351	41131329	p34.2	RIMS3
1	41156052	41157738	p34.2	NFYC-AS1
1	41157320	41237275	p34.2	NFYC
1	41220027	41220118	p34.2	MIR30E
1	41222956	41223044	p34.2	MIR30C1
1	41249684	41306124	p34.2	KCNQ4
1	41270518	41270811	p34.2	RN7SL326P
1	41326729	41328018	p34.2	CITED4
1	41407923	41408187	p34.2	UBE2V1P8
1	41445007	41478235	p34.2	CTPS1
1	41481269	41488909	p34.2	SLFNL1
1	41492872	41707826	p34.2	SCMH1
1	41827594	41849262	p34.2	FOXO6
1	41932608	41932699	p34.2	RNA5SP45
1	41944446	41950344	p34.2	EDN2
1	41972036	42501596	p34.2	HIVEP3
1	42506268	42507400	p34.2	HNRNPFP1
1	42619092	42621495	p34.2	GUCA2B
1	42628362	42630389	p34.2	GUCA2A
1	42642210	42801548	p34.2	FOXJ3
1	42846466	42888249	p34.2	RIMKLA
1	42896000	42921938	p34.2	ZMYND12
1	42921788	42939056	p34.2	PPCS
1	42929001	43120335	p34.2	CCDC30
1	42965876	42966067	p34.2	TMSB4XP1
1	43034704	43034810	p34.2	RNU6-536P
1	43124096	43142429	p34.2	PPIH
1	43148098	43168020	p34.2	YBX1
1	43198764	43205925	p34.2	CLDN19
1	43212006	43232755	p34.2	LEPRE1
1	43232940	43263968	p34.2	C1orf50
1	43272723	43282954	p34.2	CCDC23
1	43282795	43310660	p34.2	ERMAP
1	43282795	43310660	p34.2	ERMAP
1	43312280	43318148	p34.2	ZNF691
1	43368903	43369583	p34.2	ATP6V1E1P1
1	43391052	43424530	p34.2	SLC2A1
1	43391052	43424530	p34.2	SLC2A1
1	43391052	43424530	p34.2	SLC2A1
1	43391052	43424530	p34.2	SLC2A1
1	43424720	43449029	p34.2	SLC2A1-AS1
1	43457109	43457215	p34.2	RNU6-880P
1	43489220	43489308	p34.2	RNU6-870P
1	43610824	43622067	p34.2	FAM183A
1	43629846	43736607	p34.2	EBNA1BP2
1	43637820	43720029	p34.2	WDR65
1	43662088	43662207	p34.2	RNA5SP46
1	43735665	43739673	p34.2	TMEM125
1	43747554	43751288	p34.2	C1orf210
1	43766664	43788779	p34.2	TIE1
1	43803478	43818443	p34.2	MPL
1	43803478	43818443	p34.2	MPL
1	43803478	43818443	p34.2	MPL
1	43824626	43828874	p34.2	CDC20
1	43829068	43833696	p34.2	ELOVL1
1	43849588	43855479	p34.2	MED8
1	43855553	43918321	p34.2	SZT2
1	43913447	43914315	p34.2	SZT2-AS1
1	43916824	43919660	p34.2	HYI
1	43919598	43922666	p34.2	HYI-AS1
1	43990858	44089343	p34.2	PTPRF
1	44115829	44171186	p34.1	KDM4A
1	44165436	44173809	p34.1	KDM4A-AS1
1	44171495	44396831	p34.1	ST3GAL3
1	44171495	44396831	p34.1	ST3GAL3
1	44182138	44182227	p34.1	RNU6-1058P
1	44315972	44317283	p34.1	SHMT1P1
1	44398992	44402913	p34.1	ARTN
1	44412611	44433694	p34.1	IPO13
1	44435672	44439041	p34.1	DPH2
1	44440159	44443967	p34.1	ATP6V0B
1	44444615	44456840	p34.1	B4GALT2
1	44457031	44462200	p34.1	CCDC24
1	44457172	44497139	p34.1	SLC6A9
1	44568978	44570375	p34.1	KRT8P47
1	44582772	44583069	p34.1	RN7SL479P
1	44584522	44600812	p34.1	KLF17
1	44620700	44620973	p34.1	OOSP1P1
1	44679127	44686353	p34.1	DMAP1
1	44686742	44820932	p34.1	ERI3
1	44709080	44709945	p34.1	ERI3-IT1
1	44856394	44856495	p34.1	RNU6-369P
1	44870866	45117396	p34.1	RNF220
1	45011165	45011224	p34.1	MIR5584
1	45100910	45140227	p34.1	TMEM53
1	45140364	45191263	p34.1	C1orf228
1	45187458	45187574	p34.1	RNU5F-1
1	45196727	45196842	p34.1	RNU5D-1
1	45205490	45233439	p34.1	KIF2C
1	45240923	45244451	p34.1	RPS8
1	45241536	45241615	p34.1	SNORD55
1	45242162	45242265	p34.1	SNORD46
1	45243515	45243584	p34.1	SNORD38A
1	45244062	45244128	p34.1	SNORD38B
1	45245998	45246387	p34.1	RPS15AP11
1	45249257	45253377	p34.1	BEST4
1	45265897	45271662	p34.1	PLK3
1	45271585	45272957	p34.1	TCTEX1D4
1	45274154	45281257	p34.1	BTBD19
1	45285516	45308735	p34.1	PTCH2
1	45285516	45308735	p34.1	PTCH2
1	45285555	45285669	p34.1	RNU5E-6P
1	45316450	45452282	p34.1	EIF2B3
1	45397995	45398103	p34.1	RNA5SP47
1	45424229	45425067	p34.1	CCNB1IP1P1
1	45454377	45457506	p34.1	MRPS17P1
1	45468212	45477001	p34.1	HECTD3
1	45477819	45481247	p34.1	UROD
1	45482071	45771881	p34.1	ZSWIM5
1	45535649	45536101	p34.1	OSTCP5
1	45792545	45794347	p34.1	HPDL
1	45794835	45806142	p34.1	MUTYH
1	45794835	45806142	p34.1	MUTYH
1	45805342	45809647	p34.1	TOE1
1	45809555	45956872	p34.1	TESK2
1	45959538	45965751	p34.1	CCDC163P
1	45965725	45976739	p34.1	MMACHC
1	45965725	45976739	p34.1	MMACHC
1	45976708	45988719	p34.1	PRDX1
1	45996599	45997811	p34.1	HMGB1P48
1	46016215	46035721	p34.1	AKR1A1
1	46049518	46084566	p34.1	NASP
1	46085716	46089729	p34.1	CCDC17
1	46092976	46153785	p34.1	GPBP1L1
1	46111488	46111869	p34.1	RPS15AP10
1	46152886	46160115	p34.1	TMEM69
1	46159996	46216322	p34.1	IPP
1	46252659	46501796	p34.1	MAST2
1	46312666	46313266	p34.1	TMA16P2
1	46505812	46642160	p34.1	PIK3R3
1	46640745	46651630	p34.1	TSPAN1
1	46654354	46685977	p34.1	POMGNT1
1	46654354	46685977	p34.1	POMGNT1
1	46654354	46685977	p34.1	POMGNT1
1	46669006	46686933	p34.1	LURAP1
1	46713360	46744145	p34.1	RAD54L
1	46726868	46769280	p34.1	LRRC41
1	46769303	46782448	p34.1	UQCRH
1	46805849	46830824	p33	NSUN4
1	46859937	46879520	p33	FAAH
1	46921495	46948147	p33	LINC00505
1	46972668	46979898	p33	DMBX1
1	47004368	47035927	p33	MKNK1-AS1
1	47011316	47017199	p33	KNCN
1	47023090	47082515	p33	MKNK1
1	47073387	47082563	p33	MOB3C
1	47098409	47139539	p33	ATPAF1
1	47124366	47184824	p33	EFCAB14
1	47134527	47139266	p33	TEX38
1	47139708	47157770	p33	EFCAB14-AS1
1	47223510	47285085	p33	CYP4B1
1	47308767	47366109	p33	CYP4Z2P
1	47394849	47407156	p33	CYP4A11
1	47427036	47516423	p33	CYP4X1
1	47433351	47433546	p33	CYP4A26P
1	47460054	47460174	p33	CYP4A43P
1	47466570	47466759	p33	CYP4A27P
1	47468667	47468820	p33	CYP4A44P
1	47533160	47583991	p33	CYP4Z1
1	47562325	47644943	p33	CYP4A22-AS1
1	47603107	47615413	p33	CYP4A22
1	47630182	47631592	p33	MTND1P34
1	47644922	47646011	p33	LINC00853
1	47649265	47656716	p33	PDZK1IP1
1	47681962	47697892	p33	TAL1
1	47715811	47779819	p33	STIL
1	47799469	47844511	p33	CMPK1
1	47881744	47883723	p33	FOXE3
1	47881744	47883723	p33	FOXE3
1	47897805	47900313	p33	FOXD2-AS1
1	47901689	47906363	p33	FOXD2
1	47963566	47964013	p33	RPL21P24
1	48015868	48016425	p33	ATP6V0E1P4
1	48226200	48462567	p33	TRABD2B
1	48555040	48555306	p33	CYP46A4P
1	48561764	48648100	p33	SKINTL
1	48688357	48714316	p33	SLC5A9
1	48761044	48937845	p33	SPATA6
1	48790752	48791795	p33	PPP1R8P1
1	48809881	48809987	p33	RNU6-723P
1	48913608	48913714	p33	RNU4-61P
1	48998527	50489585	p33	AGBL4
1	49193195	49242641	p33	BEND5
1	49839873	49937757	p33	AGBL4-IT1
1	50307493	50312072	p33	ZNF859P
1	50482764	50483175	p33	MTND2P29
1	50513686	50669458	p33	ELAVL4
1	50864497	50865445	p32.3	HMGB1P45
1	50871102	50871696	p32.3	FCF1P6
1	50883222	50889172	p32.3	DMRTA2
1	50905150	51425935	p32.3	FAF1
1	51048076	51048183	p32.3	RNU6-1026P
1	51215968	51216025	p32.3	RNU6-1253P
1	51246012	51246822	p32.3	PHBP12
1	51312140	51312509	p32.3	MRPS6P2
1	51426417	51440305	p32.3	CDKN2C
1	51525509	51525577	p32.3	MIR4421
1	51567906	51613752	p32.3	C1orf185
1	51623460	51624143	p32.3	CFL1P2
1	51701943	51739127	p32.3	RNF11
1	51752930	51810788	p32.3	TTC39A
1	51819935	51985000	p32.3	EPS15
1	51847980	51848086	p32.3	RNU6-877P
1	52004297	52004401	p32.3	RNU6-1281P
1	52027538	52060569	p32.3	CALR4P
1	52042851	52254889	p32.3	OSBPL9
1	52172810	52173809	p32.3	GAPDHP51
1	52174734	52175612	p32.3	SLC25A6P3
1	52254863	52344477	p32.3	NRD1
1	52302013	52302082	p32.3	MIR761
1	52325450	52325807	p32.3	TSEN15P2
1	52373628	52456436	p32.3	RAB3B
1	52439082	52439207	p32.3	RNA5SP48
1	52461412	52461709	p32.3	RN7SL290P
1	52485803	52521843	p32.3	TXNDC12
1	52497775	52499488	p32.3	KTI12
1	52516590	52518355	p32.3	TXNDC12-AS1
1	52521797	52556388	p32.3	BTF3L4
1	52608046	52812358	p32.3	ZFYVE9
1	52615777	52616089	p32.3	RN7SL788P
1	52645520	52646225	p32.3	PDCL3P6
1	52717734	52718445	p32.3	DNAJC19P7
1	52719293	52719848	p32.3	ANAPC10P1
1	52811395	52831865	p32.3	CC2D1B
1	52834349	52834916	p32.3	PLA2G12AP1
1	52838501	52870131	p32.3	ORC1
1	52870236	52886511	p32.3	PRPF38A
1	52873954	53019159	p32.3	ZCCHC11
1	53038786	53039488	p32.3	EEF1GP7
1	53068044	53074723	p32.3	GPX7
1	53099016	53135355	p32.3	FAM159A
1	53152508	53164038	p32.3	COA7
1	53174794	53175114	p32.3	NDUFS5P3
1	53180071	53180365	p32.3	RN7SL62P
1	53192126	53293014	p32.3	ZYG11B
1	53219994	53220134	p32.3	RNU2-30P
1	53270780	53270884	p32.3	RNU6-969P
1	53308183	53360670	p32.3	ZYG11A
1	53361656	53392884	p32.3	ECHDC2
1	53392901	53517375	p32.3	SCP2
1	53394346	53394444	p32.3	MIR1273F
1	53400602	53400689	p32.3	MIR5095
1	53405986	53406085	p32.3	MIR1273G
1	53460398	53461698	p32.3	TUBBP10
1	53527854	53551174	p32.3	PODN
1	53538782	53539061	p32.3	HIGD1AP11
1	53552855	53608289	p32.3	SLC1A7
1	53662101	53679869	p32.3	CPT2
1	53662101	53679869	p32.3	CPT2
1	53662101	53679869	p32.3	CPT2
1	53662101	53679869	p32.3	CPT2
1	53679771	53686289	p32.3	C1orf123
1	53692564	53704282	p32.3	MAGOH
1	53711217	53793742	p32.3	LRP8
1	53878821	53905693	p32.3	SLC25A3P1
1	53925072	53933161	p32.3	DMRTB1
1	53971910	54199877	p32.3	GLIS1
1	54154422	54154485	p32.3	RNU7-95P
1	54231133	54304533	p32.3	NDC1
1	54317392	54356407	p32.3	YIPF1
1	54356912	54376759	p32.3	DIO1
1	54382247	54411602	p32.3	HSPB11
1	54411750	54433841	p32.3	LRRC42
1	54440642	54441704	p32.3	HNRNPA3P12
1	54474412	54483856	p32.3	LDLRAD1
1	54497347	54519177	p32.3	TMEM59
1	54519260	54578192	p32.3	TCEANC2
1	54519752	54519827	p32.3	MIR4781
1	54598747	54619443	p32.3	CDCP2
1	54638009	54665709	p32.3	CYB5RL
1	54649714	54691137	p32.3	MRPL37
1	54691105	54879152	p32.3	SSBP3
1	54703710	54704736	p32.3	SSBP3-AS1
1	55002469	55003431	p32.3	HNRNPA1P63
1	55007930	55104865	p32.3	ACOT11
1	55074855	55089229	p32.3	FAM151A
1	55107459	55207981	p32.3	MROH7-TTC4
1	55107463	55175939	p32.3	MROH7
1	55181495	55208330	p32.3	TTC4
1	55222571	55230187	p32.3	PARS2
1	55245385	55266940	p32.3	TTC22
1	55271736	55307925	p32.3	C1orf177
1	55315306	55352891	p32.3	DHCR24
1	55446465	55457966	p32.3	TMEM61
1	55464606	55476556	p32.3	BSND
1	55505221	55530525	p32.3	PCSK9
1	55532032	55680786	p32.3	USP24
1	55688052	55689045	p32.3	GYG1P3
1	55691314	55691396	p32.3	MIR4422
1	55833139	55834447	p32.3	GOT2P1
1	55842199	55842525	p32.3	RN7SKP291
1	55864187	55864293	p32.3	RNU6-830P
1	56404387	56404953	p32.2	PIGQP1
1	56960419	57110974	p32.2	PPAP2B
1	57004124	57004583	p32.2	RPL21P23
1	57110995	57181008	p32.2	PRKAA2
1	57184477	57285369	p32.2	C1orf168
1	57320479	57383894	p32.2	C8A
1	57394883	57431813	p32.2	C8B
1	57460451	59012406	p32.1	DAB1
1	58071519	58071878	p32.2	RPS20P5
1	58326204	58346577	p32.2	DAB1-AS1
1	58513847	58514963	p32.2	HNRNPA1P6
1	58521805	58522152	p32.2	RPS26P15
1	58881056	59012474	p32.1	OMA1
1	59031301	59031604	p32.1	RN7SL713P
1	59041099	59043166	p32.1	TACSTD2
1	59120411	59165764	p32.1	MYSM1
1	59246465	59249785	p32.1	JUN
1	59250823	59365384	p32.1	LINC01135
1	59465348	59466166	p32.1	PHBP3
1	59762310	60233347	p32.1	FGGY
1	60198899	60198968	p32.1	MIR4711
1	60280458	60342050	p32.1	HOOK1
1	60358980	60392462	p32.1	CYP2J2
1	60440431	60440726	p32.1	RN7SL475P
1	60452941	60539442	p32.1	C1orf87
1	60563087	60563648	p32.1	PGBD4P8
1	61330931	61928465	p31.3	NFIA
1	62146718	62191095	p31.3	TM2D1
1	62208149	62629592	p31.3	INADL
1	62282091	62282194	p31.3	RNU6-414P
1	62318171	62318274	p31.3	RNU6-1177P
1	62504514	62504783	p31.3	LAMTOR5P1
1	62538120	62538411	p31.3	RN7SL180P
1	62544458	62544531	p31.3	MIR3116-1
1	62544458	62544531	p31.3	MIR3116-2
1	62654803	62655625	p31.3	PIGPP2
1	62656194	62656598	p31.3	RPS15AP7
1	62660503	62678000	p31.3	L1TD1
1	62702651	62785085	p31.3	KANK4
1	62763821	62763928	p31.3	RNU6-371P
1	62901968	62917475	p31.3	USP1
1	62920399	63153969	p31.3	DOCK7
1	63063158	63071830	p31.3	ANGPTL3
1	63249806	63331184	p31.3	ATG4C
1	63652007	63652121	p31.3	RNA5SP49
1	63655660	63782902	p31.3	LINC00466
1	63788730	63790797	p31.3	FOXD3
1	63833261	63904233	p31.3	ALG6
1	63906441	64059392	p31.3	ITGB3BP
1	63989043	64038364	p31.3	EFCAB7
1	63995288	63995569	p31.3	RN7SL488P
1	64002382	64002441	p31.3	RNU7-123P
1	64014588	64015405	p31.3	DLEU2L
1	64058947	64125916	p31.3	PGM1
1	64058947	64125916	p31.3	PGM1
1	64121414	64121716	p31.3	RN7SL130P
1	64239693	64647181	p31.3	ROR1
1	64308862	64309356	p31.3	CFL1P3
1	64494566	64494672	p31.3	RNU6-809P
1	64669310	64733051	p31.3	UBE2U
1	64850081	64850142	p31.3	RNU7-62P
1	64936428	65158741	p31.3	CACHD1
1	65045530	65045606	p31.3	MIR4794
1	65210778	65298915	p31.3	RAVER2
1	65298912	65432187	p31.3	JAK1
1	65450291	65451770	p31.3	SLC2A3P2
1	65488651	65488757	p31.3	RNU6-1176P
1	65523438	65523525	p31.3	MIR3671
1	65524117	65524191	p31.3	MIR101-1
1	65558075	65558297	p31.3	MRPS21P1
1	65613232	65697828	p31.3	AK4
1	65713902	65881552	p31.3	DNAJC6
1	65764438	65764663	p31.3	COX6CP13
1	65881499	65881689	p31.3	RNU2-15P
1	65886248	66107242	p31.3	LEPR
1	65886270	65901690	p31.3	LEPROT
1	66226743	66227035	p31.3	RN7SL854P
1	66258197	66840259	p31.3	PDE4B
1	66560144	66560229	p31.3	RNU4-88P
1	66999066	67213982	p31.3	SGIP1
1	67094123	67094200	p31.3	MIR3117
1	67218142	67244470	p31.3	TCTEX1D1
1	67263424	67266939	p31.3	INSL5
1	67278568	67390570	p31.3	WDR78
1	67390578	67454302	p31.3	MIER1
1	67465015	67519782	p31.3	SLC35D1
1	67557848	67697536	p31.3	C1orf141
1	67632083	67725662	p31.3	IL23R
1	67632083	67725662	p31.3	IL23R
1	67661823	67661926	p31.3	RNU6-586P
1	67733284	67733409	p31.3	RNU4ATAC4P
1	67773047	67862583	p31.3	IL12RB2
1	67873493	67896098	p31.3	SERBP1
1	67882897	67883001	p31.3	RNU6-387P
1	68006810	68006916	p31.3	RNU6-1031P
1	68122516	68122812	p31.3	RN7SL392P
1	68125838	68126696	p31.3	HNRNPCP9
1	68150744	68154021	p31.3	GADD45A
1	68167149	68299150	p31.3	GNG12
1	68238276	68238336	p31.3	RNU7-80P
1	68297986	68668670	p31.3	GNG12-AS1
1	68511645	68517314	p31.3	DIRAS3
1	68515043	68515428	p31.3	ARL5AP3
1	68564142	68698803	p31.3	WLS
1	68627444	68628773	p31.3	CTBP2P8
1	68649201	68649293	p31.3	MIR1262
1	68708157	68708738	p31.3	RPS7P4
1	68748071	68748305	p31.3	COX6B1P7
1	68841010	68841346	p31.3	TCEB1P18
1	68894505	68915642	p31.2	RPE65
1	68894505	68915642	p31.2	RPE65
1	68939835	68962904	p31.2	DEPDC1
1	68980058	68980352	p31.2	TXNP2
1	70034081	70617628	p31.1	LRRC7
1	70345275	70345577	p31.1	RN7SL538P
1	70385005	70386000	p31.1	PIN1P1
1	70610488	70671303	p31.1	LRRC40
1	70645829	70646123	p31.1	RN7SL242P
1	70671365	70718735	p31.1	SRSF11
1	70726271	70820417	p31.1	ANKRD13C
1	70820488	70851022	p31.1	HHLA3
1	70876901	70905534	p31.1	CTH
1	71126340	71126948	p31.1	CASP3P1
1	71318036	71513491	p31.1	PTGER3
1	71514538	71532867	p31.1	ZRANB2-AS1
1	71528974	71546980	p31.1	ZRANB2
1	71533314	71533399	p31.1	MIR186
1	71547007	71955652	p31.1	ZRANB2-AS2
1	71861623	72748417	p31.1	NEGR1
1	72259915	72302695	p31.1	NEGR1-IT1
1	72740235	72740842	p31.1	GDI2P2
1	72767155	72767512	p31.1	RPL31P12
1	73183346	73183452	p31.1	RNU6-1246P
1	73570475	73571965	p31.1	KRT8P21
1	73657287	73657538	p31.1	RN7SKP19
1	74215200	74215306	p31.1	RNA5SP50
1	74349396	74349505	p31.1	RNU4ATAC8P
1	74491699	74663871	p31.1	LRRIQ3
1	74663896	74699770	p31.1	FPGT
1	74663919	75009666	p31.1	FPGT-TNNI3K
1	74663947	75010112	p31.1	TNNI3K
1	74935562	74978298	p31.1	LRRC53
1	75033795	75139422	p31.1	C1orf173
1	75171170	75199092	p31.1	CRYZ
1	75198836	75232362	p31.1	TYW3
1	75594119	75627218	p31.1	LHX8
1	75648730	75648832	p31.1	RNU6-622P
1	75667816	76076801	p31.1	SLC44A5
1	76003700	76003804	p31.1	RNU6-503P
1	76190036	76253260	p31.1	ACADM
1	76251879	76260764	p31.1	RABGGTB
1	76252757	76252835	p31.1	SNORD45C
1	76253574	76253657	p31.1	SNORD45A
1	76255162	76255233	p31.1	SNORD45B
1	76262567	76378923	p31.1	MSH4
1	76384558	76398116	p31.1	ASB17
1	76540404	77100286	p31.1	ST6GALNAC3
1	77165474	77166223	p31.1	TPI1P1
1	77218820	77218925	p31.1	RNU6-161P
1	77333126	77531396	p31.1	ST6GALNAC5
1	77554675	77685115	p31.1	PIGK
1	77747736	78025651	p31.1	AK5
1	77886010	77886071	p31.1	RNU7-8P
1	78028101	78149104	p31.1	ZZZ3
1	78080554	78080637	p31.1	RNA5SP20
1	78111009	78111301	p31.1	RN7SL370P
1	78161672	78225537	p31.1	USP33
1	78245309	78344106	p31.1	FAM73A
1	78245589	78245684	p31.1	RNA5SP21
1	78312795	78314487	p31.1	NSRP1P1
1	78319040	78319578	p31.1	HSPE1P25
1	78347033	78355224	p31.1	NEXN-AS1
1	78354198	78409580	p31.1	NEXN
1	78354198	78409580	p31.1	NEXN
1	78409740	78444794	p31.1	FUBP1
1	78444859	78483648	p31.1	DNAJB4
1	78445226	78604133	p31.1	GIPC2
1	78554672	78554767	p31.1	RNU6-1102P
1	78560491	78560599	p31.1	RNA5SP22
1	78636165	78636921	p31.1	RNFT1P2
1	78769568	79005434	p31.1	PTGFR
1	78840849	78840953	p31.1	RNA5SP23
1	79085607	79111830	p31.1	IFI44L
1	79115481	79129763	p31.1	IFI44
1	79355449	79472403	p31.1	ELTD1
1	79520630	79521740	p31.1	PSAT1P3
1	79986765	79987888	p31.1	ADH5P2
1	80749037	80749655	p31.1	HMGB1P18
1	80916768	80917689	p31.1	HNRNPA1P64
1	81546475	81546856	p31.1	MTND2P30
1	81563952	81564690	p31.1	RPL7P10
1	81717474	81717781	p31.1	RN7SKP247
1	81771845	82458120	p31.1	LPHN2
1	81892141	81893290	p31.1	HNRNPA3P14
